Crop,Temperature,Humidity,Rainfall,SoilMoisture,Pest,RiskPercentage
Rice,22.827497791933418,90.24834169408427,241.83202783836742,23.429946645729874,Stem Borer,39.79
Potato,21.291741657595608,77.95683282314842,125.69586046167014,17.22182420775388,Late Blight,37.68
Grapes,25.011569781298448,76.09154376525947,146.4135838571998,10.424778930360475,Downy Mildew,50.44
Grapes,30.695214377926114,68.31431931032611,13.233983892204565,47.74662698925252,Downy Mildew,58.21
Grapes,23.602273940330214,66.1762306868519,45.95322237045374,38.84680616724198,Downy Mildew,26.19
Grapes,25.342909151920693,84.85065069671315,140.0289957523371,29.32312821639676,Downy Mildew,36.81
Grapes,28.431663239348442,50.29323639435807,19.627467113402464,54.06290338815058,Downy Mildew,23.12
Cotton,30.60205394315758,96.00190820545262,67.67090107543278,28.52457185297571,Pink Bollworm,42.76
Soybean,33.22563454457877,97.095279363021,184.89081202781702,14.330988042734703,Aphids,46.77
Grapes,26.154555828089933,73.53504997455308,12.28709758629426,19.55310696731791,Downy Mildew,51.62
Soybean,26.809382495717898,65.08311208155745,96.00476849123955,52.71997566628401,Aphids,49.96
Rice,24.084730957716243,55.875092010618665,62.99955541101793,56.037822552736685,Stem Borer,43.26
Cotton,28.002203131171743,79.81967998462308,91.50706643662882,50.355351015975636,Pink Bollworm,40.93
Rice,21.751218541531934,56.45325624145315,134.2147866256546,56.82851090354196,Stem Borer,32.33
Cotton,33.043117532888274,88.20477932894397,61.95311072672671,11.817037415812123,Pink Bollworm,24.07
Potato,30.927409007711603,59.98348690203233,92.81773012634845,35.08495830032124,Late Blight,49.02
Grapes,21.69846834888688,70.31832026387308,121.26822728567385,37.041353198576985,Downy Mildew,52.73
Potato,22.575172925648253,90.39157259133111,173.21960692416306,37.79354070994796,Late Blight,47.98
Soybean,26.180266084274848,56.91987929840623,166.44131006634183,36.23361533428111,Aphids,45.57
Cotton,25.06998171542735,95.3433288669918,146.84246714389423,14.270124214543692,Pink Bollworm,37.99
Grapes,31.345340821154515,89.70672808661362,123.64926319093969,54.73737854156505,Downy Mildew,30.71
Soybean,26.158980458574,94.92984552844851,224.06417911789472,44.28563844123404,Aphids,54.36
Rice,21.33159900434349,93.24974881038881,80.15497663755669,18.916575621410814,Stem Borer,29.57
Potato,26.269527620208308,62.55960023022336,80.14189650412476,16.748924303582104,Late Blight,31.85
Potato,28.58425721813002,72.0926854045532,86.6796903089778,47.3226064428557,Late Blight,55.74
Potato,31.351838343535956,66.60003510588396,186.11054195938843,17.599009123702558,Late Blight,25.21
Soybean,25.184405555542384,90.38511845220285,61.58706181057546,13.16267044493398,Aphids,25.27
Cotton,32.8811745279437,81.68916423736438,63.300290842494164,37.76479126640906,Pink Bollworm,41.1
Soybean,29.83153967660992,61.659377721080816,216.10074679859943,25.468428104000644,Aphids,47.77
Potato,20.241869695583222,68.63285649470737,87.92745448970207,37.17422142915072,Late Blight,22.91
Potato,31.851970605891623,60.88904008837842,169.25945372050256,50.16060616220466,Late Blight,42.48
Rice,31.113248100829782,83.09301561075029,88.88244928800191,50.44292695167827,Stem Borer,77.37
Soybean,28.568193766272756,87.26988695707698,94.73897745312689,25.138380380871254,Aphids,38.37
Soybean,32.2694524152373,96.49608815728324,136.27085321497253,43.073310266182595,Aphids,56.13
Rice,21.478202771194137,61.60392889330825,177.2250015628956,51.18722309561498,Stem Borer,54.28
Potato,26.22660765282399,54.466995114593345,109.44536932490497,21.53672951035269,Late Blight,31.65
Potato,31.584013352562586,53.77635430129435,206.89530437017552,31.383454291208455,Late Blight,43.84
Soybean,21.344783468535184,66.86795391786399,22.425229753711445,58.07718614405548,Aphids,52.29
Potato,26.894491315346905,61.18012741618355,233.36377631246305,27.22982978634859,Late Blight,26.44
Soybean,28.44746582680932,97.1887060172408,0.9575726250806438,21.90624216269994,Aphids,57.54
Rice,22.56628950285743,55.662172581990994,142.5468039499511,53.09219116474149,Stem Borer,39.08
Soybean,34.91846385026787,83.95858497689964,18.518726802611933,59.64160658409877,Aphids,36.32
Potato,24.31103800768224,77.89395917889428,76.07689795521608,14.322875356007616,Late Blight,20.06
Cotton,26.743750293803934,91.84317111132961,143.07879640751915,59.96036494717204,Pink Bollworm,31.47
Soybean,24.206825971400832,57.98747301169721,41.01589706633379,24.259329800502393,Aphids,51.71
Soybean,33.58635185954672,98.75435848538407,58.07241352411316,54.064877280704586,Aphids,33.13
Grapes,21.692608167753267,93.50124627600829,159.02640866090465,18.236544804053086,Downy Mildew,37.19
Soybean,24.308865423156014,86.83972843550984,113.35405765606701,59.46399725531925,Aphids,22.19
Potato,25.325228992043698,74.09500835549886,125.78338868707995,25.79679111928184,Late Blight,49.17
Cotton,33.121206102334625,96.93596509889315,201.27334419988154,52.52900986532997,Pink Bollworm,42.02
Rice,32.38832339640222,65.1751954573976,99.6196905273036,25.845650690927215,Stem Borer,38.7
Grapes,24.283694243579546,98.08057211272234,78.21115700141704,14.902226905546991,Downy Mildew,41.07
Cotton,20.856486176677645,55.52715831542903,54.847347299061575,33.21751249410708,Pink Bollworm,37.33
Potato,31.99537793004187,86.97373269420567,106.57957349767533,26.685210378781495,Late Blight,32.66
Rice,31.609926309410135,52.60362031106349,3.2054123776514567,49.7772195963324,Stem Borer,39.09
Rice,21.96321707830364,61.778296729725064,233.12598827434564,52.9751487812449,Stem Borer,48.39
Cotton,27.2333784550599,76.01618130956929,243.81113382098965,58.28852219421436,Pink Bollworm,28.61
Cotton,32.16656849457977,59.86213330835084,53.38436947098785,43.80465170822884,Pink Bollworm,36.2
Soybean,33.9731661065978,54.45048674480044,127.88141020237326,55.92607652215606,Aphids,56.16
Soybean,22.34793820123612,68.33188500482282,154.78035001167407,17.969744238570108,Aphids,58.72
Grapes,33.721239930914905,58.347508951723455,30.288865315246355,14.270424140413265,Downy Mildew,56.38
Potato,22.90435714693191,70.81424642721774,112.21284141300075,39.95055221067838,Late Blight,22.87
Rice,23.40137926100774,96.5745193459463,227.10252681714238,49.06453237028461,Stem Borer,20.78
Cotton,24.90510152744153,81.39793676714538,68.79755294336893,55.479334752688864,Pink Bollworm,45.36
Potato,21.078600759746685,95.45027944178514,239.44166454405564,13.885620919586275,Late Blight,41.29
Grapes,24.55046423321256,69.64195382407011,44.91280448883547,38.903605100620624,Downy Mildew,58.32
Potato,27.546089004074137,54.145729069724055,155.0003333693521,27.011149722562852,Late Blight,54.24
Potato,26.520172224747053,59.64198044711228,47.77640567278624,48.43820903605802,Late Blight,30.62
Soybean,31.508500912388342,60.29436553832997,80.42159217532735,33.27434862198497,Aphids,57.73
Rice,33.97597137130737,60.34359377111439,89.5547603107682,17.469969422688614,Stem Borer,40.4
Potato,26.908738260419998,95.03800812253662,232.50134444776816,29.178369550364604,Late Blight,39.67
Cotton,33.443543737191995,90.33539038725307,0.9140778361623192,26.002978209179126,Pink Bollworm,36.87
Rice,23.445744255248474,59.97858079479694,9.446126648919916,42.16848625348803,Stem Borer,30.5
Soybean,20.785207676469696,61.54896552640318,200.47848820903164,52.57445908232733,Aphids,39.32
Cotton,26.241060056130294,98.89268467508909,50.141164897017475,20.767964142730424,Pink Bollworm,31.67
Cotton,22.591359774216308,68.96827991020933,227.70855674743845,40.76739203142871,Pink Bollworm,36.48
Grapes,34.01616191856822,52.42321162379112,52.56904447546534,38.294430255087946,Downy Mildew,44.62
Rice,20.593362598439196,70.15193789535661,162.28849120771818,44.90352732017008,Stem Borer,45.53
Soybean,24.808448365413867,54.676006179895474,106.77811160483353,16.437721868402775,Aphids,57.9
Cotton,27.127562990339424,65.86295871784338,191.57601777972502,34.89742962911319,Pink Bollworm,32.4
Potato,32.17951613586202,93.3576075500561,168.25204157216925,12.348221120383364,Late Blight,42.65
Rice,31.449423679959224,56.82515060417911,57.16768784615084,54.124755253406825,Stem Borer,20.8
Soybean,31.29090706738964,73.68866462572115,111.69303970990171,10.354826624744359,Aphids,52.78
Rice,25.397373509548498,77.03828156502715,169.32517158391485,45.13147882189579,Stem Borer,58.24
Grapes,27.970099298549137,69.98597754872138,238.425906622927,42.105511751276055,Downy Mildew,31.93
Soybean,21.896963681053567,92.12772507325906,90.54540069853789,43.02348606822156,Aphids,38.83
Potato,22.983946696925575,80.08433043102326,15.17076723767058,30.667122993559612,Late Blight,41.86
Cotton,26.540704611778686,87.43360876254954,206.9812386363281,48.5621537016589,Pink Bollworm,21.55
Grapes,22.911931556689584,76.83037546318872,233.7055101109503,51.747838752605844,Downy Mildew,53.7
Potato,24.548122906395122,71.47239485393513,117.67648682898435,17.868579167495522,Late Blight,21.24
Soybean,34.20354349190775,62.03562928317534,59.987225930907826,14.168952688437976,Aphids,57.14
Soybean,28.69605672409658,83.3518428562677,227.89422181576313,27.281008445039475,Aphids,44.86
Grapes,20.58199182093331,59.33862641155647,207.8114512724856,48.33841781691679,Downy Mildew,34.03
Cotton,25.652159416613188,76.67772167767897,0.06025117128363733,22.062216801901393,Pink Bollworm,28.33
Cotton,23.75724420124645,90.29529212667207,69.9184641366108,19.576066102507408,Pink Bollworm,40.17
Cotton,32.98467554559098,62.067485191874994,19.634060698199672,27.820236792483236,Pink Bollworm,49.91
Potato,28.260358170421917,90.83966847871737,239.8980369023085,49.633123837580854,Late Blight,44.15
Soybean,27.40012382078571,52.003454317413336,246.0804947035103,29.174056128752127,Aphids,26.09
Rice,30.00063283094685,64.21441445477296,146.4445677327619,39.33839539222956,Stem Borer,37.83
Soybean,32.54177923317564,63.24835307777215,112.15814790443355,36.884606429548576,Aphids,46.54
Cotton,31.75957775758384,69.7403641439128,161.511736024149,17.530547653425955,Pink Bollworm,57.31
Soybean,25.745882096315054,86.47607109882192,5.085270470544412,20.25935714524035,Aphids,39.48
Cotton,33.1737870159852,76.36275749753386,232.46762057346976,34.189844829139815,Pink Bollworm,39.62
Rice,21.79620182750798,90.13281220761098,61.74135311676562,54.98062446861575,Stem Borer,56.43
Soybean,34.14965167811225,76.0115244551545,169.27344619591108,48.925794003083176,Aphids,25.24
Grapes,29.01435792496246,51.714895065165585,124.39152084718147,17.742134081011372,Downy Mildew,27.32
Grapes,25.475713500389023,71.62185833582515,155.79310613304682,13.721420921925784,Downy Mildew,40.15
Grapes,22.739376953796516,78.69875875158709,159.35115306529588,37.835462827642694,Downy Mildew,49.53
Grapes,25.03413866361352,88.25532958165655,108.19177042704841,34.20922491612984,Downy Mildew,45.92
Rice,20.27537575998836,82.69971107101242,154.64628726802883,25.492355837663997,Stem Borer,23.43
Soybean,21.364031748695616,96.16118734926144,172.3198303064593,16.35513068853702,Aphids,34.27
Cotton,28.887244908523947,91.77858525453243,10.915232178252133,21.831656573500442,Pink Bollworm,55.59
Potato,20.137483252757246,60.06995513969437,239.7560439932415,40.67009232610856,Late Blight,30.47
Grapes,21.004866415937713,51.40956702236111,61.18626990923182,54.07429097944552,Downy Mildew,36.64
Rice,30.805000537489896,95.91425176899789,102.01011540070415,19.563868551869852,Stem Borer,40.68
Potato,33.62125530589782,90.21872070688502,16.457460840788446,44.62864000387909,Late Blight,42.88
Cotton,33.61194764519638,56.12407084251486,133.50902830116416,53.973134675594615,Pink Bollworm,36.4
Potato,27.229923765993007,53.523033883347914,69.53591011222771,26.225332458447365,Late Blight,57.8
Rice,24.240010408117385,73.0434367634826,167.82610589106994,18.10916862039387,Stem Borer,39.46
Rice,31.078085592138613,93.3427606513533,156.56481866560668,43.452675765847395,Stem Borer,25.05
Soybean,34.186647458695205,56.628703874224115,193.66823429544957,23.240816088915942,Aphids,57.34
Rice,30.799393090542193,87.69068564891845,54.76479326497083,32.151998831758036,Stem Borer,44.71
Cotton,31.549604273099014,55.19796879561948,240.5913291136321,54.5110335277278,Pink Bollworm,30.81
Cotton,32.34140364548498,75.91619615199117,115.45162039050466,25.72170529057027,Pink Bollworm,43.24
Rice,30.948336765553968,70.5466452481379,157.30479825207303,44.965646057765184,Stem Borer,87.78
Rice,20.779491471967702,92.98739028425334,114.56332869126199,23.12080408481072,Stem Borer,29.67
Soybean,27.245211692659257,94.34157697344796,94.58689542066173,47.48628733917717,Aphids,23.87
Potato,27.140850532265926,99.58430701963678,192.60945069808423,20.52642442203065,Late Blight,40.06
Potato,23.5043714547285,70.47804636312546,195.02100593374118,48.561240764520186,Late Blight,29.12
Rice,33.833349772322904,79.62840913824134,94.98107274050363,35.09677903904303,Stem Borer,85.13
Rice,28.398357977686782,74.3202517768089,126.23320102235003,18.82059552139431,Stem Borer,90.32
Rice,28.126404799115228,56.553993085235156,191.5392753956945,56.62219891886754,Stem Borer,57.89
Rice,25.53526598616759,56.7758436780377,129.5999066582663,15.630461467461034,Stem Borer,57.36
Rice,22.75369441032719,62.6382929975582,101.6591317212426,29.15822342795629,Stem Borer,51.79
Grapes,26.844752308264436,58.53841300016684,66.80247387151853,35.4556692593761,Downy Mildew,25.9
Soybean,29.174835134690213,78.2873653275573,178.67557909556442,56.885230768968384,Aphids,56.49
Grapes,34.19113427103247,62.23577985118504,32.891326659838654,25.113835024822425,Downy Mildew,55.8
Soybean,34.58080211935233,92.9662475535238,27.5044302818859,57.37139990298966,Aphids,36.93
Rice,20.139654361435305,72.11968703740968,11.517292418866898,37.19389605805588,Stem Borer,33.54
Potato,27.101524003910733,80.65851803715586,217.20027395445507,43.09507882359643,Late Blight,37.36
Grapes,32.291417805055474,95.27910687865662,29.939991608049304,36.59664887763957,Downy Mildew,31.38
Grapes,20.70591796815421,83.42733475569926,215.69269436480639,18.1451327238697,Downy Mildew,52.5
Cotton,32.800936003054126,95.71702213332418,66.32127227151311,55.197653259494466,Pink Bollworm,32.83
Potato,28.285070201832543,52.52537354161411,10.970272092185901,46.01866063661014,Late Blight,37.78
Rice,23.844385630538262,59.52067480124551,167.4883727148045,10.020077201266993,Stem Borer,52.24
Rice,21.188744091948934,59.57448074540597,96.5590988247724,34.24293698580518,Stem Borer,34.2
Grapes,24.81068247476441,98.19580060365942,160.39492031084856,11.17164776836941,Downy Mildew,37.21
Rice,33.12513049615956,65.0728093205334,23.63908619359706,47.91923857949589,Stem Borer,44.24
Grapes,28.55468761739756,52.6788279803704,35.124752448879335,41.12746981065569,Downy Mildew,28.31
Grapes,27.561051196226366,77.24408430146967,70.87679756773485,57.42125777707464,Downy Mildew,53.7
Cotton,30.835602614491975,53.899693320470455,26.53250482725486,34.639067293247784,Pink Bollworm,26.43
Potato,34.673981952942114,57.92601170137047,121.8669588659935,28.20605284207527,Late Blight,45.58
Grapes,21.935546133341372,71.51582140211954,68.67625820178591,54.387576233584404,Downy Mildew,21.62
Cotton,33.705912410096886,91.64970692765002,74.39267911020386,49.464532733855236,Pink Bollworm,21.25
Rice,34.5029832544009,76.32974712948946,75.82025651636131,28.129160629733853,Stem Borer,22.66
Grapes,34.84024271063059,51.96459725753462,163.72678078696475,32.13679638532292,Downy Mildew,57.96
Rice,23.689996104601928,76.60434119690056,120.58905214568824,45.14332220250507,Stem Borer,22.72
Soybean,22.90683695035032,60.72824100464249,184.53768871042243,19.456934816337004,Aphids,42.94
Potato,23.228657307514304,93.08124750419893,235.54636362240964,35.92464874711202,Late Blight,34.09
Cotton,23.510866625262487,52.48905007615219,67.12501904937385,42.71178899726589,Pink Bollworm,41.34
Grapes,34.16061917421391,69.81386312458503,173.46583558209863,34.46613737375607,Downy Mildew,40.5
Soybean,24.016614719061764,72.74753884209998,117.69624925317682,45.332126087446696,Aphids,57.63
Rice,24.939819162237562,52.110023429064924,124.07378137515992,37.22306660745843,Stem Borer,26.74
Rice,31.406969094141,99.24645542207458,236.44367925211523,19.85530194118261,Stem Borer,55.01
Potato,30.56740454617527,72.69232819034558,135.15274858118227,52.4800087491229,Late Blight,39.21
Soybean,25.598110536576904,74.66237465129929,144.78245100876228,19.453882688917442,Aphids,56.04
Soybean,30.112804232444205,81.66344586687444,24.874056545159533,40.20869690862959,Aphids,24.84
Rice,21.180465127930987,76.36554478211967,100.69638351162375,39.44051350781116,Stem Borer,23.57
Rice,26.464745942708877,58.7393357522579,246.77502148102914,38.05751062175872,Stem Borer,47.5
Potato,24.881274210239116,54.73694573896721,243.96771569588415,24.31295176915916,Late Blight,36.95
